id_franja,fecha,vol_pls_m3,cu_pls_gpl,acid_pls_gpl,fe_total_pls_gpl,fe2_pls_gpl,cl_pls_gpl,sio2_pls_gpl,mn_pls_gpl
PAD-01-C02-F03,2025-01-07,20267.9,1.596,6.45,2.846,1.083,0.482,0.442,0.137
PAD-01-C02-F03,2025-01-08,21773.8,1.458,6.22,2.975,1.308,0.547,0.296,0.133
PAD-01-C02-F03,2025-01-09,20650.7,1.4,5.21,2.72,1.067,0.446,0.414,0.123
PAD-01-C02-F03,2025-01-10,22444.1,1.743,5.12,2.86,1.422,0.457,0.494,0.136
PAD-01-C02-F03,2025-01-11,20839.1,1.453,5.75,3.024,1.204,0.485,0.319,0.129
PAD-01-C02-F03,2025-01-12,21074.4,1.244,5.91,3.08,0.771,0.436,0.338,0.141
PAD-01-C02-F03,2025-01-13,20442.0,1.376,5.73,2.814,1.212,0.548,0.384,0.146
PAD-01-C02-F03,2025-01-14,20912.3,1.62,6.29,3.007,1.403,0.475,0.297,0.127
PAD-01-C02-F03,2025-01-15,20064.9,1.371,6.03,3.182,1.233,0.529,0.492,0.124
PAD-01-C02-F03,2025-01-16,22916.4,1.583,5.97,2.535,1.022,0.501,0.503,0.143
PAD-01-C02-F03,2025-01-17,21218.1,1.314,5.95,2.789,1.329,0.39,0.537,0.132
PAD-01-C02-F03,2025-01-18,21533.9,1.385,5.22,2.602,1.22,0.487,0.337,0.149
PAD-01-C02-F03,2025-01-19,21784.3,1.411,5.66,2.934,1.139,0.435,0.433,0.19
PAD-01-C02-F03,2025-01-20,20864.9,1.302,5.92,2.893,1.4,0.375,0.447,0.158
PAD-01-C02-F05,2024-10-17,23066.2,1.065,2.05,3.711,1.197,0.82,0.145,0.108
PAD-01-C02-F05,2024-10-18,23547.0,1.933,2.32,4.243,1.745,0.691,0.156,0.172
PAD-01-C02-F05,2024-10-19,22286.8,2.547,2.28,4.094,1.305,0.727,0.212,0.126
PAD-01-C02-F05,2024-10-20,21999.3,3.377,2.13,3.741,1.183,0.647,0.207,0.135
PAD-01-C02-F05,2024-10-21,22773.7,3.059,2.27,3.646,1.771,0.644,0.109,0.158
PAD-01-C02-F05,2024-10-22,22207.0,3.004,2.63,3.473,0.883,0.661,0.187,0.128
PAD-01-C02-F05,2024-10-23,21286.0,3.288,2.6,3.613,1.244,0.484,0.167,0.145
PAD-01-C02-F05,2024-10-24,23167.6,3.179,2.98,3.111,0.912,0.57,0.231,0.161
PAD-01-C02-F05,2024-10-25,21885.5,3.182,2.94,3.688,1.435,0.523,0.106,0.115
PAD-01-C02-F05,2024-10-26,22271.6,2.852,3.35,3.158,1.191,0.409,0.188,0.118
PAD-01-C02-F05,2024-10-27,22162.7,2.859,2.73,3.377,1.44,0.421,0.172,0.152
PAD-01-C02-F05,2024-10-28,23114.1,3.062,2.55,2.975,1.414,0.444,0.235,0.115
PAD-01-C02-F05,2024-10-29,22518.0,2.668,3.36,3.393,0.923,0.362,0.154,0.121
PAD-01-C02-F05,2024-10-30,23395.7,3.02,3.26,3.264,1.463,0.348,0.105,0.131
PAD-01-C02-F05,2024-10-31,23246.9,2.849,3.43,3.12,1.243,0.375,0.206,0.143
PAD-01-C02-F05,2024-11-01,22940.0,2.563,3.46,3.112,1.555,0.303,0.155,0.154
PAD-01-C02-F05,2024-11-02,23643.0,2.61,4.16,3.167,1.324,0.272,0.148,0.151
PAD-01-C02-F05,2024-11-03,23459.7,2.815,3.57,2.935,1.063,0.265,0.107,0.113
PAD-01-C02-F05,2024-11-04,22236.6,2.632,3.71,2.939,1.201,0.266,0.262,0.106
PAD-01-C02-F05,2024-11-05,22544.3,2.676,4.4,2.621,0.951,0.251,0.099,0.101
PAD-01-C02-F05,2024-11-06,23586.1,2.674,3.28,3.746,1.117,0.708,0.331,0.184
PAD-01-C02-F05,2024-11-07,22892.1,2.548,2.05,4.283,1.855,0.606,0.419,0.183
PAD-01-C02-F05,2024-11-08,21995.0,2.48,2.26,3.949,1.34,0.526,0.313,0.211
PAD-01-C02-F05,2024-11-09,23965.4,2.633,2.23,3.794,1.8,0.707,0.422,0.179
PAD-01-C02-F05,2024-11-10,22408.2,2.353,2.59,3.657,1.758,0.535,0.425,0.2
PAD-01-C02-F05,2024-11-11,22844.4,2.445,3.27,3.615,1.381,0.503,0.344,0.197
PAD-01-C02-F05,2024-11-12,22406.1,2.347,2.24,3.307,0.834,0.672,0.235,0.176
PAD-01-C02-F05,2024-11-13,22224.7,2.42,3.18,3.826,1.544,0.598,0.388,0.18
PAD-01-C02-F05,2024-11-14,23375.0,2.459,2.68,3.331,1.068,0.567,0.398,0.174
PAD-01-C02-F05,2024-11-15,21825.5,2.175,2.72,3.46,1.558,0.528,0.366,0.144
PAD-01-C02-F05,2024-11-16,21670.3,2.391,2.78,3.132,0.85,0.627,0.4,0.164
PAD-01-C02-F05,2024-11-17,22656.3,2.259,2.72,3.531,0.921,0.579,0.326,0.119
PAD-01-C02-F05,2024-11-18,22868.2,2.311,3.32,3.503,1.249,0.596,0.259,0.133
PAD-01-C02-F05,2024-11-19,23970.5,2.149,2.53,3.333,1.118,0.554,0.277,0.17
PAD-01-C02-F05,2024-11-20,21895.9,2.066,2.82,3.339,1.169,0.519,0.413,0.157
PAD-01-C02-F05,2024-11-21,22167.7,1.992,2.67,3.186,1.407,0.395,0.458,0.142
PAD-01-C02-F05,2024-11-22,23787.8,1.997,2.32,3.051,1.033,0.573,0.35,0.163
PAD-01-C02-F05,2024-11-23,22254.9,2.018,3.19,3.296,1.124,0.568,0.401,0.151
PAD-01-C02-F05,2024-11-24,22706.2,2.139,3.25,3.118,1.069,0.538,0.28,0.19
PAD-01-C02-F05,2024-11-25,22559.4,1.978,2.58,3.349,1.075,0.574,0.385,0.14
PAD-01-C02-F05,2024-11-26,22603.7,2.113,3.17,3.37,1.235,0.5,0.348,0.189
PAD-01-C02-F05,2024-11-27,22737.8,2.106,3.4,3.42,1.087,0.521,0.321,0.173
PAD-01-C02-F05,2024-11-28,23969.9,1.957,2.55,3.261,1.583,0.616,0.313,0.168
PAD-01-C02-F05,2024-11-29,22631.3,1.953,3.4,2.967,1.35,0.485,0.278,0.171
PAD-01-C02-F05,2024-11-30,25019.9,1.936,3.59,3.235,1.059,0.559,0.226,0.182
PAD-01-C02-F05,2024-12-01,22773.8,1.918,3.27,2.992,0.93,0.617,0.33,0.14
PAD-01-C02-F05,2024-12-02,21834.0,1.813,3.27,3.327,1.084,0.468,0.263,0.152
PAD-01-C02-F05,2024-12-03,21743.5,1.738,2.37,3.274,1.254,0.55,0.472,0.163
PAD-01-C02-F05,2024-12-04,22904.2,1.877,3.95,3.157,1.183,0.579,0.231,0.145
PAD-01-C02-F05,2024-12-05,22712.1,1.82,3.82,3.321,1.599,0.62,0.358,0.182
PAD-01-C02-F05,2024-12-06,22367.5,1.856,3.04,2.942,1.333,0.574,0.272,0.16
PAD-01-C02-F05,2024-12-07,23000.4,1.916,3.19,2.937,0.758,0.433,0.28,0.169
PAD-01-C02-F05,2024-12-08,22412.2,1.838,2.39,2.765,1.072,0.418,0.379,0.133
PAD-01-C02-F05,2024-12-09,22472.9,1.642,3.39,3.001,1.075,0.445,0.265,0.155
PAD-01-C02-F05,2024-12-10,23210.8,1.681,3.43,3.084,1.337,0.417,0.263,0.147
PAD-01-C02-F05,2024-12-11,22817.6,1.717,3.56,2.859,0.872,0.447,0.277,0.16
PAD-01-C02-F05,2024-12-12,22427.8,1.785,3.97,2.712,0.797,0.53,0.299,0.147
PAD-01-C02-F05,2024-12-13,22766.3,1.623,3.08,2.671,1.182,0.455,0.306,0.172
PAD-01-C02-F05,2024-12-14,22292.1,1.649,2.92,3.122,0.902,0.419,0.325,0.157
PAD-01-C02-F05,2024-12-15,21770.6,1.613,3.74,3.157,1.017,0.525,0.238,0.154
PAD-01-C02-F05,2024-12-16,22711.5,1.716,3.94,3.149,1.397,0.466,0.335,0.175
PAD-01-C02-F05,2024-12-17,23000.4,1.655,3.32,2.862,1.044,0.371,0.377,0.179
PAD-01-C02-F05,2024-12-18,23216.1,1.696,3.13,2.816,0.746,0.423,0.271,0.17
PAD-01-C02-F05,2024-12-19,22330.2,1.798,4.16,2.694,0.754,0.506,0.311,0.145
PAD-01-C02-F05,2024-12-20,23225.7,1.829,3.21,3.089,1.087,0.46,0.407,0.124
PAD-01-C02-F05,2024-12-21,21190.3,1.614,3.48,2.679,0.828,0.512,0.373,0.125
PAD-01-C02-F05,2024-12-22,23011.9,1.825,3.44,2.787,0.957,0.51,0.29,0.162
PAD-01-C02-F05,2024-12-23,23081.4,1.526,3.74,2.589,0.838,0.534,0.28,0.16
PAD-01-C02-F05,2024-12-24,23161.5,1.6,3.11,2.485,0.645,0.522,0.371,0.161
PAD-01-C02-F05,2024-12-25,23970.2,1.507,3.99,2.692,1.182,0.48,0.309,0.158
PAD-01-C02-F05,2024-12-26,22208.7,1.593,3.63,3.069,0.821,0.407,0.354,0.168
PAD-01-C02-F05,2024-12-27,23782.3,1.533,3.29,2.585,0.881,0.43,0.377,0.152
PAD-01-C02-F05,2024-12-28,23097.0,1.609,3.77,2.777,1.205,0.641,0.318,0.186
PAD-01-C02-F05,2024-12-29,23451.1,1.532,3.49,2.458,1.101,0.496,0.353,0.188
PAD-01-C02-F05,2024-12-30,22730.7,1.65,3.4,2.316,0.951,0.441,0.244,0.126
PAD-01-C02-F05,2024-12-31,23710.5,1.523,3.74,2.311,0.671,0.545,0.357,0.154
PAD-01-C02-F05,2025-01-01,22737.5,1.573,3.3,2.677,0.971,0.527,0.29,0.13
PAD-01-C02-F05,2025-01-02,22669.4,1.512,4.12,2.854,1.242,0.492,0.276,0.116
PAD-01-C02-F05,2025-01-03,24135.9,1.377,2.84,2.57,0.748,0.474,0.255,0.167
PAD-01-C02-F05,2025-01-04,22296.9,1.438,3.55,2.464,0.992,0.635,0.305,0.191
PAD-01-C02-F05,2025-01-05,23083.4,1.555,3.21,2.671,0.77,0.51,0.391,0.169
PAD-01-C02-F05,2025-01-06,21320.1,1.969,3.67,2.737,1.318,0.499,0.264,0.158
PAD-01-C02-F05,2025-01-07,23703.7,1.524,3.76,2.453,1.134,0.558,0.321,0.164
PAD-01-C02-F05,2025-01-08,22057.3,1.798,3.35,2.853,1.136,0.531,0.321,0.169
PAD-01-C02-F05,2025-01-09,23468.4,1.68,3.38,2.298,0.736,0.409,0.246,0.135
PAD-01-C02-F05,2025-01-10,21909.9,1.519,2.97,2.671,0.908,0.465,0.278,0.129
PAD-01-C02-F05,2025-01-11,23479.8,1.497,4.15,2.712,0.843,0.49,0.289,0.172
PAD-01-C02-F05,2025-01-12,22159.1,1.366,4.23,2.405,1.186,0.466,0.381,0.174
PAD-01-C02-F05,2025-01-13,21899.8,1.81,3.52,2.353,1.021,0.573,0.36,0.15
PAD-01-C02-F05,2025-01-14,21038.7,1.442,3.19,2.517,0.86,0.596,0.233,0.152
PAD-01-C02-F05,2025-01-15,23391.6,1.586,3.82,2.322,0.832,0.514,0.33,0.145
PAD-01-C02-F05,2025-01-16,22376.5,1.823,3.18,2.247,0.939,0.535,0.31,0.168
PAD-01-C02-F05,2025-01-17,22806.8,1.485,4.06,2.743,0.798,0.431,0.425,0.179
PAD-01-C02-F05,2025-01-18,21594.9,1.402,3.83,2.94,1.078,0.375,0.288,0.15
PAD-01-C02-F05,2025-01-19,21783.4,1.572,3.82,2.359,1.061,0.519,0.251,0.138
PAD-01-C02-F05,2025-01-20,23293.0,1.495,3.78,2.301,0.69,0.487,0.441,0.131
PAD-01-C02-F05,2025-01-21,23712.7,1.409,4.55,2.411,0.713,0.522,0.305,0.143
PAD-01-C02-F05,2025-01-22,22560.3,1.504,3.89,2.645,1.033,0.553,0.383,0.177
PAD-01-C02-F05,2025-01-23,23608.0,1.37,3.88,2.498,0.935,0.498,0.352,0.175
PAD-01-C02-F05,2025-01-24,22621.4,1.404,3.4,2.266,1.064,0.51,0.3,0.124
PAD-01-C02-F05,2025-01-25,22740.0,1.53,3.82,2.824,0.834,0.464,0.271,0.149
PAD-01-C02-F05,2025-01-26,22826.5,1.831,3.29,2.557,0.991,0.383,0.335,0.154
PAD-01-C02-F05,2025-01-27,22542.2,1.466,3.74,2.545,0.72,0.562,0.279,0.156
PAD-01-C02-F05,2025-01-28,23311.6,1.46,2.9,2.787,0.735,0.541,0.307,0.176
PAD-01-C02-F05,2025-01-29,23794.2,1.435,3.27,2.512,0.819,0.451,0.372,0.176
PAD-01-C02-F05,2025-01-30,23205.5,1.561,4.36,2.592,0.822,0.454,0.361,0.152
PAD-01-C02-F05,2025-01-31,23099.8,1.309,4.27,2.613,0.676,0.471,0.221,0.118
PAD-01-C02-F05,2025-02-01,22605.9,1.447,3.48,2.563,0.829,0.494,0.319,0.158
PAD-01-C02-F05,2025-02-02,22342.0,1.562,4.11,2.344,0.884,0.574,0.247,0.169
PAD-01-C02-F05,2025-02-03,22305.0,1.482,3.54,2.533,1.002,0.477,0.263,0.128
PAD-01-C02-F05,2025-02-04,22590.5,1.373,4.0,2.554,1.088,0.569,0.369,0.153
PAD-01-C02-F05,2025-02-05,22917.5,1.26,3.56,2.119,0.802,0.402,0.359,0.131
PAD-01-C02-F05,2025-02-06,23688.2,1.606,3.62,2.433,1.158,0.6,0.28,0.146
PAD-01-C02-F05,2025-02-07,23090.4,1.289,3.75,2.625,1.011,0.579,0.371,0.171
PAD-01-C02-F05,2025-02-08,22697.8,1.504,2.93,2.533,0.918,0.46,0.371,0.138
PAD-01-C02-F05,2025-02-09,22461.6,1.264,3.74,2.376,0.686,0.537,0.286,0.138
PAD-01-C02-F05,2025-02-10,23467.5,1.563,4.45,2.605,0.842,0.513,0.329,0.134
PAD-01-C02-F05,2025-02-11,22823.5,1.573,3.76,2.266,0.99,0.538,0.322,0.172
PAD-01-C02-F05,2025-02-12,22879.8,1.538,3.29,2.34,1.047,0.353,0.317,0.134
PAD-01-C02-F05,2025-02-13,23325.1,1.573,4.04,2.445,1.069,0.517,0.377,0.11
PAD-01-C02-F06,2024-11-08,18644.3,1.25,1.7,3.356,1.381,0.704,0.253,0.183
PAD-01-C02-F06,2024-11-09,19695.0,2.16,3.06,3.606,1.663,0.609,0.263,0.208
PAD-01-C02-F06,2024-11-10,18367.9,3.117,2.89,3.081,0.797,0.603,0.344,0.078
PAD-01-C02-F06,2024-11-11,18445.3,2.928,3.13,3.106,1.089,0.608,0.315,0.103
PAD-01-C02-F06,2024-11-12,19265.2,3.052,2.95,3.213,0.977,0.563,0.286,0.18
PAD-01-C02-F06,2024-11-13,19348.7,2.932,2.64,3.226,0.809,0.587,0.252,0.084
PAD-01-C02-F06,2024-11-14,18987.5,3.145,2.68,3.027,1.257,0.551,0.296,0.131
PAD-01-C02-F06,2024-11-15,18799.4,2.784,2.9,2.9,0.805,0.519,0.226,0.187
PAD-01-C02-F06,2024-11-16,18681.5,2.888,2.8,3.066,1.427,0.483,0.216,0.071
PAD-01-C02-F06,2024-11-17,19209.1,2.701,2.82,3.134,1.546,0.506,0.308,0.132
PAD-01-C02-F06,2024-11-18,17906.5,2.67,1.0,4.218,1.411,1.036,0.443,0.245
PAD-01-C02-F06,2024-11-19,18305.9,2.845,1.12,4.396,1.187,1.017,0.387,0.356
PAD-01-C02-F06,2024-11-20,18678.2,2.812,1.0,3.872,1.319,0.75,0.391,0.211
PAD-01-C02-F06,2024-11-21,18738.3,2.525,1.0,3.825,1.028,0.948,0.463,0.175
PAD-01-C02-F06,2024-11-22,17886.1,2.722,1.52,4.458,1.414,0.686,0.4,0.2
PAD-01-C02-F06,2024-11-23,18149.5,2.392,1.0,4.249,1.253,0.778,0.38,0.266
PAD-01-C02-F06,2024-11-24,18665.8,2.343,1.58,3.976,1.926,0.73,0.384,0.226
PAD-01-C02-F06,2024-11-25,19803.4,2.455,1.0,3.84,1.247,0.842,0.381,0.273
PAD-01-C02-F06,2024-11-26,19173.5,2.481,1.85,4.449,1.382,0.645,0.367,0.297
PAD-01-C02-F06,2024-11-27,18022.3,2.328,1.0,3.875,1.926,0.787,0.403,0.23
PAD-01-C02-F06,2024-11-28,18458.1,2.588,1.01,4.079,1.997,0.662,0.369,0.205
PAD-01-C02-F06,2024-11-29,18250.7,2.381,1.21,4.28,1.849,0.694,0.458,0.245
PAD-01-C02-F06,2024-11-30,19258.3,2.313,1.87,3.923,1.042,0.595,0.509,0.203
PAD-01-C02-F06,2024-12-01,18498.6,2.204,1.0,3.778,1.072,0.695,0.466,0.222
PAD-01-C02-F06,2024-12-02,18223.6,2.117,1.0,4.178,1.687,0.713,0.33,0.241
PAD-01-C02-F06,2024-12-03,18477.9,2.125,1.0,3.867,1.918,0.663,0.293,0.232
PAD-01-C02-F06,2024-12-04,17717.1,2.075,1.18,4.071,1.053,0.584,0.363,0.224
PAD-01-C02-F06,2024-12-05,18580.9,2.193,1.51,3.603,1.722,0.676,0.38,0.264
PAD-01-C02-F06,2024-12-06,18843.9,2.171,1.18,3.859,1.06,0.792,0.46,0.219
PAD-01-C02-F06,2024-12-07,19419.9,2.195,2.08,3.639,1.789,0.819,0.357,0.186
PAD-01-C02-F06,2024-12-08,18898.7,2.272,2.86,4.26,1.481,0.696,0.419,0.286
PAD-01-C02-F06,2024-12-09,18325.0,2.228,2.04,3.589,0.964,0.791,0.27,0.183
PAD-01-C02-F06,2024-12-10,18540.7,2.248,2.28,4.065,1.659,0.812,0.469,0.247
PAD-01-C02-F06,2024-12-11,18881.3,2.517,1.67,3.518,0.971,0.76,0.338,0.202
PAD-01-C02-F06,2024-12-12,18427.0,2.217,1.85,3.82,1.068,0.776,0.42,0.222
PAD-01-C02-F06,2024-12-13,18490.0,1.888,2.09,3.886,1.699,0.745,0.392,0.216
PAD-01-C02-F06,2024-12-14,18948.2,2.052,1.37,3.9,1.046,0.722,0.448,0.216
PAD-01-C02-F06,2024-12-15,17893.6,2.048,2.29,3.647,1.248,0.671,0.44,0.253
PAD-01-C02-F06,2024-12-16,19612.8,1.988,1.25,3.879,1.399,0.827,0.365,0.261
PAD-01-C02-F06,2024-12-17,18381.0,2.584,2.19,3.575,1.112,0.685,0.433,0.28
PAD-01-C02-F06,2024-12-18,19043.9,2.073,2.02,4.068,1.899,0.558,0.364,0.208
PAD-01-C02-F06,2024-12-19,18287.6,2.181,2.05,3.546,1.032,0.714,0.347,0.205
PAD-01-C02-F06,2024-12-20,18561.2,2.122,2.01,3.385,1.268,0.675,0.429,0.279
PAD-01-C02-F06,2024-12-21,19024.5,2.509,2.67,3.524,1.168,0.715,0.455,0.224
PAD-01-C02-F06,2024-12-22,18789.0,1.828,2.14,3.947,1.706,0.811,0.474,0.249
PAD-01-C02-F06,2024-12-23,18589.8,2.466,2.22,3.641,1.588,0.695,0.414,0.228
PAD-01-C02-F06,2024-12-24,18683.0,2.238,3.24,3.428,0.9,0.581,0.446,0.255
PAD-01-C02-F06,2024-12-25,18782.2,2.264,2.04,3.455,1.408,0.794,0.393,0.259
PAD-01-C02-F06,2024-12-26,19212.9,2.011,2.66,3.82,1.419,0.786,0.441,0.184
PAD-01-C02-F06,2024-12-27,18850.7,1.84,1.98,3.742,1.579,0.758,0.402,0.218
PAD-01-C02-F06,2024-12-28,19274.8,1.982,2.54,3.462,1.726,0.702,0.516,0.254
PAD-01-C02-F06,2024-12-29,18948.3,2.023,2.09,3.166,0.97,0.761,0.416,0.166
PAD-01-C02-F06,2024-12-30,19077.8,1.998,2.35,3.837,1.692,0.745,0.439,0.173
PAD-01-C02-F06,2024-12-31,18177.3,2.379,3.14,3.236,1.199,0.622,0.401,0.208
PAD-01-C02-F06,2025-01-01,19392.5,2.442,2.16,2.952,1.278,0.72,0.338,0.18
PAD-01-C02-F06,2025-01-02,19930.7,2.34,2.65,3.404,0.967,0.672,0.453,0.244
PAD-01-C02-F06,2025-01-03,18733.7,2.104,2.26,3.571,0.956,0.615,0.381,0.225
PAD-01-C02-F06,2025-01-04,18807.4,1.552,2.46,3.494,0.906,0.631,0.404,0.196
PAD-01-C02-F06,2025-01-05,18660.1,2.018,3.2,3.322,1.047,0.593,0.336,0.152
PAD-01-C02-F06,2025-01-06,19123.6,2.32,2.09,3.224,1.442,0.841,0.333,0.182
PAD-01-C02-F06,2025-01-07,17906.8,2.209,2.27,3.521,1.236,0.733,0.38,0.183
PAD-01-C02-F06,2025-01-08,19130.9,1.676,2.4,3.63,0.957,0.794,0.361,0.221
PAD-01-C02-F06,2025-01-09,19261.8,1.927,2.8,3.324,1.418,0.673,0.499,0.201
PAD-01-C02-F06,2025-01-10,17653.6,2.192,1.56,3.074,1.017,0.819,0.34,0.168
PAD-01-C02-F06,2025-01-11,19194.6,1.856,3.42,3.596,1.258,0.738,0.351,0.226
PAD-01-C02-F06,2025-01-12,18771.1,1.817,3.11,3.591,1.439,0.79,0.314,0.194
PAD-01-C02-F06,2025-01-13,19702.5,1.949,1.47,3.225,1.218,0.645,0.454,0.185
PAD-01-C02-F06,2025-01-14,17987.2,2.372,2.9,3.275,1.248,0.735,0.413,0.199
PAD-01-C02-F06,2025-01-15,17748.2,2.089,2.97,2.844,0.958,0.575,0.327,0.216
PAD-01-C02-F06,2025-01-16,18704.5,1.95,1.86,3.191,1.466,0.732,0.39,0.182
PAD-01-C02-F06,2025-01-17,18528.2,2.224,2.84,3.341,1.232,0.741,0.433,0.208
PAD-01-C02-F06,2025-01-18,18912.9,2.159,2.55,3.415,1.396,0.697,0.439,0.178
PAD-01-C02-F06,2025-01-19,17995.9,2.533,3.04,3.147,1.447,0.736,0.391,0.179
PAD-01-C02-F06,2025-01-20,19078.2,2.353,2.36,3.433,1.051,0.697,0.405,0.174
PAD-01-C02-F06,2025-01-21,18861.8,2.023,2.34,3.191,0.961,0.737,0.417,0.192
PAD-01-C02-F06,2025-01-22,18690.1,1.826,3.35,3.118,1.071,0.703,0.385,0.218
PAD-01-C02-F06,2025-01-23,18482.9,2.116,2.59,2.787,1.34,0.678,0.444,0.158
PAD-01-C02-F06,2025-01-24,18995.4,2.149,3.35,3.241,0.928,0.697,0.401,0.187
PAD-01-C02-F06,2025-01-25,18652.8,2.303,2.74,3.178,1.175,0.684,0.415,0.201
PAD-01-C02-F06,2025-01-26,18181.9,1.953,2.28,3.239,1.61,0.7,0.353,0.186
PAD-01-C02-F06,2025-01-27,18180.9,2.462,2.99,3.497,1.425,0.689,0.357,0.189
PAD-01-C02-F06,2025-01-28,19088.9,1.728,3.02,3.12,1.332,0.691,0.376,0.186
PAD-01-C02-F06,2025-01-29,19292.9,2.124,2.65,3.27,1.629,0.649,0.381,0.164
PAD-01-C02-F06,2025-01-30,17837.8,2.02,3.44,2.944,0.99,0.634,0.34,0.218
PAD-01-C02-F06,2025-01-31,19060.9,1.983,3.89,3.024,1.019,0.607,0.387,0.2
PAD-01-C02-F06,2025-02-01,18484.0,1.876,2.14,3.21,1.604,0.696,0.397,0.178
PAD-01-C02-F06,2025-02-02,19699.2,1.995,2.54,2.625,0.807,0.924,0.346,0.213
PAD-01-C02-F06,2025-02-03,18187.4,2.253,2.85,3.223,1.463,0.746,0.316,0.174
PAD-01-C02-F06,2025-02-04,17656.9,2.235,3.29,3.283,1.416,0.6,0.344,0.136
PAD-01-C02-F06,2025-02-05,18659.3,1.728,3.0,3.027,0.867,0.748,0.394,0.164
PAD-01-C02-F06,2025-02-06,19252.8,1.814,2.66,3.072,0.801,0.824,0.368,0.157
PAD-01-C02-F06,2025-02-07,18582.6,1.889,3.15,2.766,1.373,0.737,0.337,0.181
PAD-01-C02-F06,2025-02-08,19313.1,2.592,2.59,3.344,1.075,0.796,0.401,0.178
PAD-01-C02-F06,2025-02-09,18504.3,1.566,1.59,3.128,1.14,0.749,0.402,0.17
PAD-01-C02-F06,2025-02-10,19005.2,2.271,2.34,3.315,0.917,0.594,0.504,0.153
PAD-01-C02-F06,2025-02-11,18358.8,2.106,3.12,3.176,1.513,0.799,0.35,0.181
PAD-01-C02-F06,2025-02-12,18880.7,1.741,3.25,3.127,1.255,0.825,0.313,0.164
PAD-01-C02-F06,2025-02-13,17943.9,2.322,2.36,3.381,1.617,0.803,0.372,0.165
PAD-01-C02-F06,2025-02-14,18641.6,1.809,3.27,3.468,1.54,0.806,0.353,0.16
PAD-01-C02-F06,2025-02-15,18832.8,2.014,3.38,3.189,0.924,0.751,0.302,0.175
PAD-01-C02-F06,2025-02-16,18336.2,2.466,3.12,2.933,1.084,0.707,0.366,0.147
PAD-01-C02-F06,2025-02-17,18903.7,1.975,3.19,3.332,1.098,0.606,0.429,0.173
PAD-01-C02-F06,2025-02-18,18638.3,1.933,2.52,3.372,0.938,0.776,0.44,0.156
PAD-01-C02-F06,2025-02-19,18330.6,1.83,3.24,2.902,1.434,0.555,0.439,0.17
PAD-01-C02-F06,2025-02-20,19310.2,1.872,3.0,3.541,1.002,0.848,0.438,0.143
PAD-01-C02-F06,2025-02-21,18903.3,2.197,2.47,3.454,1.341,0.749,0.373,0.168
PAD-01-C02-F06,2025-02-22,18835.0,2.128,3.48,3.234,1.423,0.814,0.447,0.167
PAD-01-C02-F06,2025-02-23,18685.9,1.976,2.5,3.457,1.011,0.651,0.384,0.186
PAD-01-C02-F06,2025-02-24,20005.1,2.416,3.48,3.213,1.535,0.68,0.322,0.181
PAD-01-C02-F06,2025-02-25,18306.5,2.008,2.12,3.231,0.971,0.673,0.315,0.147
PAD-01-C02-F06,2025-02-26,19091.2,1.863,2.8,3.357,1.458,0.653,0.465,0.174
PAD-01-C02-F06,2025-02-27,18414.4,2.09,3.51,3.258,1.28,0.733,0.396,0.205
PAD-01-C02-F06,2025-02-28,19283.0,1.933,2.37,2.951,1.402,0.836,0.477,0.165
PAD-01-C02-F06,2025-03-01,19334.0,2.333,2.74,3.051,1.198,0.766,0.415,0.199
PAD-01-C02-F06,2025-03-02,19870.6,1.995,2.36,3.086,0.929,0.64,0.396,0.246
PAD-01-C02-F06,2025-03-03,19310.9,2.181,2.36,3.506,0.961,0.706,0.298,0.163
PAD-01-C02-F06,2025-03-04,19581.3,2.144,3.1,2.718,1.007,0.773,0.459,0.168
PAD-01-C02-F06,2025-03-05,18693.0,2.121,2.71,3.055,1.264,0.769,0.387,0.138
PAD-01-C02-F06,2025-03-06,18536.9,2.607,3.52,2.874,1.04,0.694,0.483,0.21
PAD-01-C02-F06,2025-03-07,18881.2,2.221,3.25,2.953,1.473,0.652,0.407,0.159
PAD-01-C02-F07,2024-10-11,16939.7,1.043,3.25,3.925,1.505,0.673,0.244,0.043
PAD-01-C02-F07,2024-10-12,15798.9,1.716,3.88,3.698,1.257,0.616,0.395,0.047
PAD-01-C02-F07,2024-10-13,16264.3,2.653,3.65,3.795,1.328,0.687,0.391,0.046
PAD-01-C02-F07,2024-10-14,17101.7,3.442,3.34,3.341,0.96,0.553,0.326,0.059
PAD-01-C02-F07,2024-10-15,16906.1,3.156,3.54,3.467,1.718,0.535,0.215,0.05
PAD-01-C02-F07,2024-10-16,15968.6,3.421,4.07,3.245,1.103,0.526,0.342,0.051
PAD-01-C02-F07,2024-10-17,15772.9,3.07,3.71,3.665,1.258,0.574,0.346,0.046
PAD-01-C02-F07,2024-10-18,16429.5,3.294,3.71,3.157,1.296,0.494,0.401,0.038
PAD-01-C02-F07,2024-10-19,17630.7,3.112,3.77,3.116,1.07,0.538,0.395,0.044
PAD-01-C02-F07,2024-10-20,16559.5,3.269,4.33,3.164,1.458,0.449,0.227,0.063
PAD-01-C02-F07,2024-10-21,15759.1,3.003,2.15,4.349,1.702,0.955,0.475,0.233
PAD-01-C02-F07,2024-10-22,16801.6,2.968,2.24,4.04,1.378,0.936,0.465,0.202
PAD-01-C02-F07,2024-10-23,17088.5,3.076,2.72,4.375,1.964,0.67,0.42,0.199
